PersonId,MetricDate,Collaboration_hours,Copilot_actions_taken_in_Teams,Meeting_and_call_hours,Internal_network_size,Email_hours,Channel_message_posts,Conflicting_meeting_hours,Large_and_long_meeting_hours,External_collaboration_hours,Active_connected_hours,Meetings,After_hours_collaboration_hours,Call_hours,Calls,Channel_message_hours,Chat_hours,Collaboration_span,Emails_read,Emails_sent,External_network_size,Meeting_and_call_hours_with_manager,Meeting_and_call_hours_with_manager_1_1,Meeting_and_call_hours_with_skip_level,Meeting_hours,Multitasking_hours,Network_outside_company,Network_outside_organisation,Time_with_leadership,Unscheduled_call_hours,Weekend_collaboration_hours,Copilot_actions_taken_in_Copilot_chat__work_,Copilot_actions_taken_in_Excel,Copilot_actions_taken_in_Outlook,Copilot_actions_taken_in_Powerpoint,Copilot_actions_taken_in_Word,Days_of_active_Copilot_chat__work__usage,Days_of_active_Copilot_usage_in_Excel,Days_of_active_Copilot_usage_in_Loop,Days_of_active_Copilot_usage_in_OneNote,Days_of_active_Copilot_usage_in_Outlook,Days_of_active_Copilot_usage_in_Powerpoint,Days_of_active_Copilot_usage_in_Teams,Days_of_active_Copilot_usage_in_Word,Total_Copilot_active_days,Total_Copilot_enabled_days,Barriers_to_Execution,Change_Adaptation,Collaboration,Communication_Flow,Continuous_Improvement,eSat,Initiative,Manager_Recommend,Resources,Speak_My_Mind,Wellbeing,Work_Life_Balance,Workload,Create_Excel_formula_actions_taken_using_Copilot,Create_presentation_actions_taken_using_Copilot,Generate_email_draft_actions_taken_using_Copilot_in_Outlook,Summarise_chat_actions_taken_using_Copilot_in_Teams,Summarise_email_thread_actions_taken_using_Copilot_in_Outlook,Summarise_meeting_actions_taken_using_Copilot_in_Teams,Summarise_presentation_actions_taken_using_Copilot_in_PowerPoint,Summarise_Word_document_actions_taken_using_Copilot_in_Word,FunctionType,SupervisorIndicator,Level,LevelDesignation,Month,Week_Number,Low_Value_Meeting_Ratio,After_Hours_Ratio,Multitasking_Rate,Employee_Experience_Score,Overload_Flag,High_Load_Low_Value,LevelDesignation_Encoded,Org_Finance,Org_Hr,Org_It,Org_Legal,Org_Nan,Org_Operations,Org_Research,Org_Sales
37649d19-d0e6-4fef-b572-d38e6e5e8b9e,2024-05-05,26.4545090308822,5,18.2189714511779,127,11.1942647580012,0.0,4.07938805855957,0.774482430743326,8.91672584489331,30.2543623512704,16.0,5.47701895494733,2.50860646922977,5.74519703378548,0.125784348398592,1.17950989068195,28.0,1146.0,60.0,34.0,4.65834481975685,0.54854491824331,8.7757437576205,6.30846198333539,0.340569494694032,8.82475836895125,5.38719163290743,5.31520348602453,2.42330817649174,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Manager,Manager,Level4,Junior Ic,2024-05,2,0.2664184694679393,0.24483610515645,0.053986137285710833,3.0,False,False,1.0,False,False,False,False,False,False,False,True
08baf83f-137f-444b-8566-3abaa074d149,2024-05-05,24.4241148248371,2,17.7885435979304,127,8.53825758484829,1.20149290619873,2.25515452727975,1.45966099650556,8.36558046613065,30.0735076420827,14.0,32.0924163221304,1.68201742046136,51.1912226805937,0.0128508236474704,1.11104621465991,35.0,823.0,52.0,37.0,2.41962737914186,0.405249385118792,1.1339242220368,7.84601718303929,5.25609360303614,17.069533374856,1.84790348666932,4.59538777519405,0.456765992562475,0.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Specialist,Manager,Level3,Senior Ic,2024-05,2,0.20883190933166157,1.3139643566322956,0.6699059510598856,2.6666666666666665,False,False,2.0,False,True,False,False,False,False,False,False
8e242d09-6255-450d-89ad-21248c27c48b,2024-05-05,13.2107563693667,5,7.30913301620441,68,5.4030623361237,0.0,1.13159481846395,0.615793385340765,2.69008540095855,18.1976135707351,10.0,0.58239331353674,1.67656138320277,4.09811657138957,0.125784348398592,1.04633086406434,27.0,536.0,21.0,17.0,6.37658939951684,0.0822552811071262,7.38087877781305,1.80374822406449,0.533160878685701,32.2166166824256,5.88054304121318,6.86348528743567,0.611995176909623,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,Specialist,Manager,Level4,Junior Ic,2024-05,2,0.23906914813709645,0.1954765678311071,0.29558497775498777,3.0,False,False,1.0,False,False,False,True,False,False,False,False
fe3e28d6-872d-424d-a6b3-c052647181ba,2024-05-05,18.7330100209969,3,11.8936601281569,79,6.14916305907873,0.0,2.02938901245059,1.59269510749959,4.06242577649533,24.7815371429803,11.0,4.33099713357179,4.31419403101615,3.81938013252122,0.125784348398592,3.33324451988228,42.0,592.0,17.0,33.0,3.85139101128805,2.2903051035992,0.25975187797011,28.9168727138244,10.7751862814374,7.34453844108057,3.06081344199767,3.04788784048774,3.24102038299433,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Technician,Manager,Level3,Senior Ic,2024-05,2,0.304539063746685,0.23119600794092304,0.3726262652283995,2.6666666666666665,True,True,2.0,False,False,False,False,False,False,True,False
1d95dc0e-7570-4294-9b6a-c5793d308fe4,2024-05-05,22.483494437667,6,17.4323403535696,115,9.05405252978825,2.17909721615377,4.81905055150572,1.55471356133414,8.46394150646679,24.0313682156525,24.0,0.342035832140102,2.80167153077732,61.5006210211634,0.306827416737364,0.337716804401546,28.0,924.0,57.0,34.0,43.0044657126695,1.12744026556358,1.98768650166486,35.7860646408594,0.333998985984297,6.01925907549429,4.22229589403983,1.88884338188461,0.220733319190103,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Advisor,Manager,Level3,Senior Ic,2024-05,2,0.3656287098326824,0.01521275231874469,0.00933321362201273,3.3333333333333335,True,False,2.0,True,False,False,False,False,False,False,False
6195b491-d56d-4095-86bb-7e04c4b3d20d,2024-05-05,10.8105121130312,6,5.03357140584648,69,2.71141106143056,0.0457012869441762,1.97164988509602,0.947564702507477,1.86322240361689,18.3119911275819,3.0,0.123645571457805,2.68742346373103,8.22036508622523,9.68052948236092e-06,1.44645146488374,31.0,271.0,16.0,23.0,0.106654424462607,0.462366788285123,2.05480600768088,6.86140133493184,1.56445188844707,2.23956917077156,14.4575747428304,1.65066527690896,0.482775387518151,0.0,6.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Specialist,Manager,Level1,Executive,2024-05,2,0.5799489770251073,0.011437531373630324,0.2280076346040777,3.0,False,False,4.0,True,False,False,False,False,False,False,False
1e181c46-4f3f-4283-b2c5-f8ea71f2ebe2,2024-05-05,30.574440307875,1,22.475658610341,175,9.8340393362784,1.50990173982879,5.2393899053698,2.06873347195993,12.5151204284578,37.0366333571555,24.0,9.79216300396759,44.4852551405167,44.5719261743932,0.160042958725286,2.26353088935167,38.0,946.0,60.0,57.0,68.3696282172271,1.09018530248847,6.69524664785974,78.5621793956583,1.632221638901,10.4266906700157,18.4328725190791,0.667896386492489,1.68428839399335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Technician,Manager,Level4,Junior Ic,2024-05,2,0.32515725140829815,0.3202728457287717,0.020776175654200396,2.6666666666666665,True,True,1.0,True,False,False,False,False,False,False,False
0be4a11b-3e7f-4c0d-84bb-dd779d9da8b0,2024-05-05,15.1416763428901,5,10.0579267667659,85,5.41297228919447,0.718042389427558,0.333522063405234,2.67879448297859,4.54503657249982,13.8788340271282,20.0,5.71102979625336,2.55417655310943,0.383428576941733,0.0023653706900192,0.462028206739039,35.0,524.0,18.0,17.0,10.3635995286452,0.0498275611433516,4.18381853632774,12.7369149279018,1.94308960505213,3.12121792637639,1.19964066307303,4.41841254370403,0.559681117452635,1.0,4.0,0.0,2.0,0.0,1.0,5.0,3.0,6.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Consultant,Manager,Level4,Junior Ic,2024-05,2,0.2994967667031867,0.44321577375444166,0.1525557496498269,2.6666666666666665,False,False,1.0,False,False,False,False,False,False,True,False
922273ef-81ae-45a1-99ea-e398fdb256bc,2024-05-05,20.8233697302946,5,15.3282748177642,100,8.53548850176164,0.0341546202111971,3.36456883782588,0.643670218556811,9.45160574615156,19.9291969608165,18.0,4.28173865692574,19.6759719571542,32.4027371675552,0.0593120897223436,12.2426500499345,41.0,874.0,48.0,20.0,18.1889502621816,2.68448474177839,6.42667279626119,2.57524467432624,3.61433055143917,30.8635077991813,12.193505855794,5.21619147279396,1.68058877474809,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Consultant,Manager,Level2,Senior Manager,2024-05,2,0.2614931624097367,0.20562179476151307,1.4034901566721174,3.0,False,False,3.0,False,False,False,False,False,True,False,False
00a79c9a-639e-4269-8e2f-8434945e707b,2024-05-05,29.5048799393305,8,22.713059749085,174,9.58632671681463,0.0,5.59228774348265,2.33865361322278,12.5389572739722,29.0698290842296,24.0,9.30610164323214,12.6329807508126,51.8117113685453,0.125784348398592,1.51462907835562,38.0,969.0,57.0,41.0,14.5380341757877,0.488630041849812,3.63318993063111,4.87497365466298,5.89563061377472,50.6883396137022,15.8947636831843,1.21966110973168,0.584229622982367,0.0,7.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Technician,Manager,Level4,Junior Ic,2024-05,2,0.3491797866214361,0.3154088971847315,1.2093666615275895,3.0,False,False,1.0,True,False,False,False,False,False,False,False
856171e1-8254-4816-9c97-5d89c10d2edf,2024-05-05,27.3193071118739,3,20.0747629192204,149,10.2817335311951,0.0885474417749754,5.52694127762806,0.0,12.4753648176381,21.8854198335898,20.0,5.97435585758688,3.4013158860979,50.6449909335233,0.0065959633758993,4.35079965878057,32.0,1009.0,68.0,38.0,17.3578232250725,0.297686968295794,3.90901102396371,4.94160039355585,2.54963321983803,0.661292958895255,1.92781687656329,0.966958587193322,2.84400221285522,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,Manager,Level1,Executive,2024-05,2,0.27531788543994906,0.2186862145925444,0.5159529336210407,2.3333333333333335,False,False,4.0,False,False,True,False,False,False,False,False
291848bc-812c-462b-80ee-86af860b23e5,2024-05-05,14.493532036189,6,8.07343733177018,85,5.39290836947112,0.0,0.112596291685732,0.161861748072885,4.32846216096195,12.484751274221,7.0,1.48400380149598,4.74486145377858,20.700482466883,0.125784348398592,1.38678171002299,40.0,532.0,19.0,17.0,0.070786749358415,0.105341784264751,2.20136113661459,4.15250554666914,0.31901542373654,4.17430637310731,1.50475950298792,0.486158322578184,0.348479874605928,0.0,9.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Specialist,Manager,Level2,Senior Manager,2024-05,2,0.03399519045977897,0.10239076284445783,0.07682480376033037,3.0,False,False,3.0,False,False,False,False,False,False,True,False
282b6672-1d80-4a67-9abb-b5b78c319a1e,2024-05-05,19.5743146805505,10,13.9305941212988,112,8.17412804378742,1.34152751601408,3.3623099006445,1.80556068531936,7.66436363435203,19.2276098747259,16.0,5.06043943392233,5.44094985718509,30.0443865259913,0.0387649586791273,1.12403009976799,50.0,802.0,49.0,33.0,0.55302154597768,1.11743461190351,0.813542047347723,15.8359038255349,0.965578311611862,40.3148256655187,4.85964590944417,0.978761059910779,2.22938207980562,0.0,6.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,2,0.37097273389528923,0.25852447539072726,0.06097399442745397,3.0,False,False,1.0,False,False,False,False,False,False,False,True
315aa512-68d8-4b70-981a-f9758a1a3520,2024-05-05,34.1956529946006,8,28.6486923359482,185,12.6018733830636,0.293037112108449,7.66266141893285,2.12868358187826,16.9037081134705,42.7340406253129,28.0,7.16261129388078,48.3405379953297,92.0771826437107,0.0128709276877023,12.3082522480658,27.0,1295.0,58.0,46.0,1.17618502957652,0.0680124675641923,0.0215914417795486,69.4184702584297,0.819892079475496,17.2119254810817,17.9030038539927,6.43653554565153,2.97293061633524,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,Advisor,Manager,Level3,Senior Ic,2024-05,2,0.34177284205481834,0.20945970223208596,0.01181086354140646,3.0,True,False,2.0,False,True,False,False,False,False,False,False
d299cdca-620d-40a5-9f39-d8a8d2cd7a41,2024-05-05,22.9070239539743,5,16.4571769148319,128,7.27870852169844,1.2197846518285,4.84551207878781,0.328149435143037,8.26141710961943,33.3995661490864,15.0,4.41849681560088,24.6205527669699,4.46497052932578,0.147634662298215,0.647172174313312,27.0,731.0,49.0,41.0,6.77314076015314,1.06946047700888,2.11780952072383,24.2344907031034,4.17027567352394,21.8206616309748,21.3731819439746,0.375527406927514,1.23866570700752,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,Specialist,Ic,Level4,Junior Ic,2024-05,2,0.3143711427971662,0.19288829594270732,0.17208018623597096,2.3333333333333335,False,False,1.0,False,False,False,False,False,True,False,False
e3b4fce9-3e78-46fd-8588-191bd3e2b32b,2024-05-05,26.647132377668,7,19.621615025229,141,11.0958275418168,1.27468214286433,5.12452139339465,0.621478064873626,11.1295105328544,29.8234639864829,22.0,2.41582345802268,8.96534386166527,8.90035773442928,0.0751705014303922,3.79852508407972,36.0,1080.0,60.0,29.0,5.98290008830816,0.465058910667151,7.35679019155474,8.92603052494923,1.85281657889721,14.9955954070127,0.705430982844849,0.662274564774456,2.15477356744069,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,2,0.2928402912237452,0.09065979122193629,0.2075745286461194,3.0,False,False,1.0,False,False,False,True,False,False,False,False
8c95a1c0-10ce-4973-82e1-b176274bc032,2024-05-05,12.7529205938837,1,6.59489486892604,65,4.46715344574869,0.0515773573606982,0.850933937441522,0.0,3.73374405372959,14.9781431665033,8.0,9.34148459307541,0.371590339982225,31.7189528921445,0.0023852027885111,0.976158774629179,46.0,452.0,27.0,17.0,7.43434440559064,0.0530977357885569,12.6584772168245,19.8126616506791,0.818151388507457,2.85351475747885,8.02765071965262,1.5821490001984,0.551059693537265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,5.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Manager,Ic,Level4,Junior Ic,2024-05,2,0.12902918914613332,0.7324976678326992,0.04129437038457748,2.6666666666666665,False,False,1.0,False,False,False,False,False,False,True,False
6afc459a-9431-4866-9f59-94464af7701c,2024-05-05,17.7526634288201,9,12.1198424462439,91,5.4833920737888,0.0,0.622188386279603,0.0,5.70220411681163,22.1150034252973,5.0,1.9567181958564,0.578066643791078,10.0324735631098,0.125784348398592,0.426242951289787,31.0,551.0,30.0,28.0,0.054076040026164,0.50812159265339,14.7004136392538,2.87317423987279,4.52974817631404,12.7893163515766,10.5609914385523,1.55539215649971,0.588260233720716,0.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,Specialist,Manager,Level4,Junior Ic,2024-05,2,0.05133634278161986,0.11022110590345653,1.5765657764335919,3.0,False,False,1.0,False,False,False,False,False,False,True,False
07aaba73-b44d-4edd-ac07-a31f92320034,2024-05-05,15.8127134423775,4,8.58073297937591,82,4.84138262103842,0.443641791790643,2.24789344899305,0.997708576752022,6.20191793659111,17.6511365222434,5.0,0.23764511720469,0.949096618138691,1.12958837402256,0.0273849937800347,1.8317982516995,40.0,460.0,24.0,20.0,0.958243419287602,0.4178390768187,0.455195174209125,31.0759681294027,5.79516621471817,17.6251988913647,0.37335542990433,0.594453909995904,0.487515707477023,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,Manager,Manager,Level3,Senior Ic,2024-05,2,0.37824298151987595,0.015028737355589438,0.18648385114139185,2.6666666666666665,False,False,2.0,False,False,False,True,False,False,False,False
d682b54a-37ad-4bb9-9ed0-fb2d5b2e4e4f,2024-05-05,10.8547453223901,7,8.07617879721949,70,4.5345095291775,0.0,1.199279164226,3.17647750124238,2.37525743834115,11.5762639253038,8.0,0.141222100217455,0.144081132620043,3.23435026957546,0.125784348398592,1.15522440091691,31.0,429.0,19.0,25.0,10.9943984275105,1.91730286962278,1.4563005368466,6.9255874665465,1.62866525225872,6.2589906261012,1.52382516883962,1.61182556686915,1.13428828097519,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,Specialist,Manager,Level2,Senior Manager,2024-05,2,0.5418102762874553,0.01301017168280825,0.23516636821437287,3.0,False,False,3.0,False,False,False,False,False,True,False,False
d5e332a1-7c37-41ee-bb97-6e740d669f77,2024-05-05,19.3091954215329,3,11.9137965811934,106,8.49611918890001,0.793379180094519,1.37291752480429,1.75878207320222,6.87204598791965,20.0340219597574,11.0,3.58562724132038,8.04092861146517,0.495388654402353,0.110877586326893,4.61370957288354,43.0,801.0,42.0,24.0,1.30093892333061,0.313102412648071,1.40471110040698,11.1485126323601,6.50716903126539,8.32408977910539,16.537962739368,6.95534346617817,1.78534773761346,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Manager,Ic,Level4,Junior Ic,2024-05,2,0.2628632759224775,0.23748411786265616,0.5836804644574228,2.3333333333333335,False,False,1.0,False,False,False,False,False,False,False,True
77be306e-1af0-4438-a1c1-fa8adc274a3c,2024-05-05,15.5761959391919,8,11.6145034092764,79,7.03978830535931,0.0,1.43653693541743,2.24584083158309,4.62374847338846,16.2125370691378,8.0,2.91211936702093,6.8951980338187,50.2777094176875,0.125784348398592,3.60439925682436,31.0,737.0,23.0,23.0,10.4917337549775,0.029614669640729,4.26021968124745,9.94297240695132,1.07518480361165,7.43232158010613,5.67303408621236,2.35747644074798,1.04267698870286,0.0,5.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,2,0.3170499536002062,0.18695960030225534,0.10813514908881453,3.0,False,False,1.0,False,False,False,False,False,False,False,True
e9724238-35db-4119-b3ed-b5a77c947c16,2024-05-05,22.5910852721207,4,15.0281042838939,136,7.95896027560489,0.637091703009798,2.22776119646879,2.67573163009299,7.59184427656359,21.1812040609355,24.0,3.90929613572199,16.0402707068536,22.9245127287614,0.0669031349476586,3.19264665111265,39.0,800.0,42.0,42.0,7.14053859602246,2.48649834400418,3.98947559903113,18.9689565373694,1.80288031420714,12.0851954027024,15.4698758279898,0.0416324601464413,0.0634339148150261,0.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,2,0.3262881820574675,0.17304596430993027,0.09504372634601238,2.6666666666666665,False,False,1.0,False,False,False,False,False,False,True,False
5cc18158-1d14-4c80-82d2-b70361fc4dc0,2024-05-05,21.3650461076694,6,14.8573836799315,118,6.43630329164143,0.0,0.0651856804946478,2.33327224293476,7.95382991170269,26.5559862645334,11.0,17.2360623476482,13.6082834571688,18.3311122792942,0.125784348398592,3.57441267676831,41.0,650.0,38.0,32.0,1.15851513379958,0.440906713404235,6.41722657445041,9.75423022391163,0.439328869541397,9.53847403500097,8.87796746008676,1.41716703750345,0.0186051037647737,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Consultant,Manager,Level4,Junior Ic,2024-05,2,0.1614320512345055,0.8067411725107853,0.0450398298437145,3.0,False,False,1.0,False,True,False,False,False,False,False,False
ec757173-705a-4ed2-ad0a-fb07d020ee77,2024-05-05,21.358976468106,5,15.2773472537197,114,8.01461031565448,0.198617203909074,1.36721445468032,1.33732357556056,6.96818187038501,23.6953488631818,18.0,17.4741111597564,6.37731046635345,12.5763654199408,0.112596973134683,0.762772406483247,53.0,806.0,54.0,25.0,35.3161642310249,1.5628281144972,10.981209429101,14.4377744894738,1.9510063294336,3.81230254709646,0.197153266231924,0.834525538203638,0.483948273634857,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,Advisor,Manager,Level4,Junior Ic,2024-05,2,0.17702929607641038,0.8181155677496709,0.13513206837078853,3.0,False,False,1.0,False,True,False,False,False,False,False,False
6b4241b3-bd0c-4f9a-a307-8d089abb9d7a,2024-05-05,17.1652768888751,4,10.9914524735692,101,7.86181872427607,1.25220009363171,0.0,2.40891867698323,6.32609821585358,18.9767643775777,12.0,1.67614842463142,10.2157772998084,4.12903045040299,0.186875387842502,7.09281567577969,32.0,743.0,38.0,26.0,0.127958709666642,0.261958584368632,5.80706621280643,3.02755895775846,4.68691691151955,12.4237854639276,1.93005919476826,1.33915119598246,0.420813929436346,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Manager,Manager,Level3,Senior Ic,2024-05,2,0.21916290706582053,0.09764761940529722,1.5480844392836013,2.6666666666666665,False,False,2.0,False,False,False,True,False,False,False,False
4348d488-8b31-4ff8-b374-c8234355a4e6,2024-05-05,23.5269023606911,5,17.0253620277316,131,8.38220905876842,2.53071105895289,2.01717824449428,1.34384495283013,7.17077735233249,27.0227158691691,17.0,15.9595507408473,8.54289837815114,10.5253698229138,0.0515966354625425,5.89043764986561,29.0,838.0,43.0,26.0,2.41560127606932,1.49434861441545,2.46519242085808,11.4252255316395,2.96398449453781,17.8092510425326,3.52229442980276,0.908882473653641,1.37917773188923,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Specialist,Ic,Level3,Senior Ic,2024-05,2,0.19741273001125256,0.6783532526369735,0.25942459396794804,3.0,False,False,2.0,False,False,False,False,False,True,False,False
